Time,TZ1_OFFICEL::Des Heat Load [W],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],TZ1_OFFICEL::Des Heat Mass Flow [kg/s],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],TZ1_OFFICEL::Des Latent Heat Load [W],TZ1_OFFICEL::Des Latent Cool Load [W],TZ1_OFFICEL::Des Latent Heat Mass Flow [kg/s],TZ1_OFFICEL::Des Latent Cool Mass Flow [kg/s],TZ1_OFFICEL::Des Heat Load No DOAS [W],TZ1_OFFICEL::Des Sens Cool Load No DOAS [W],TZ1_OFFICEL::Des Latent Heat Load No DOAS [W],TZ1_OFFICEL::Des Latent Cool Load No DOAS [W],TZ1_OFFICEL::Heating Zone Temperature [C],TZ1_OFFICEL::Heating Zone Relative Humidity [%],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],TZ2_OFFICES::Des Heat Load [W],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ2_OFFICES::Des Heat Mass Flow [kg/s],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ2_OFFICES::Des Latent Heat Load [W],TZ2_OFFICES::Des Latent Cool Load [W],TZ2_OFFICES::Des Latent Heat Mass Flow [kg/s],TZ2_OFFICES::Des Latent Cool Mass Flow [kg/s],TZ2_OFFICES::Des Heat Load No DOAS [W],TZ2_OFFICES::Des Sens Cool Load No DOAS [W],TZ2_OFFICES::Des Latent Heat Load No DOAS [W],TZ2_OFFICES::Des Latent Cool Load No DOAS [W],TZ2_OFFICES::Heating Zone Temperature [C],TZ2_OFFICES::Heating Zone Relative Humidity [%],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ3_CONFERENCE::Des Heat Load [W],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ3_CONFERENCE::Des Heat Mass Flow [kg/s],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ3_CONFERENCE::Des Latent Heat Load [W],TZ3_CONFERENCE::Des Latent Cool Load [W],TZ3_CONFERENCE::Des Latent Heat Mass Flow [kg/s],TZ3_CONFERENCE::Des Latent Cool Mass Flow [kg/s],TZ3_CONFERENCE::Des Heat Load No DOAS [W],TZ3_CONFERENCE::Des Sens Cool Load No DOAS [W],TZ3_CONFERENCE::Des Latent Heat Load No DOAS [W],TZ3_CONFERENCE::Des Latent Cool Load No DOAS [W],TZ3_CONFERENCE::Heating Zone Temperature [C],TZ3_CONFERENCE::Heating Zone Relative Humidity [%],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ4_KITCHEN::Des Heat Load [W],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],TZ4_KITCHEN::Des Heat Mass Flow [kg/s],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],TZ4_KITCHEN::Des Latent Heat Load [W],TZ4_KITCHEN::Des Latent Cool Load [W],TZ4_KITCHEN::Des Latent Heat Mass Flow [kg/s],TZ4_KITCHEN::Des Latent Cool Mass Flow [kg/s],TZ4_KITCHEN::Des Heat Load No DOAS [W],TZ4_KITCHEN::Des Sens Cool Load No DOAS [W],TZ4_KITCHEN::Des Latent Heat Load No DOAS [W],TZ4_KITCHEN::Des Latent Cool Load No DOAS [W],TZ4_KITCHEN::Heating Zone Temperature [C],TZ4_KITCHEN::Heating Zone Relative Humidity [%],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],TZ5_OFFICEM::Des Heat Load [W],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],TZ5_OFFICEM::Des Heat Mass Flow [kg/s],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],TZ5_OFFICEM::Des Latent Heat Load [W],TZ5_OFFICEM::Des Latent Cool Load [W],TZ5_OFFICEM::Des Latent Heat Mass Flow [kg/s],TZ5_OFFICEM::Des Latent Cool Mass Flow [kg/s],TZ5_OFFICEM::Des Heat Load No DOAS [W],TZ5_OFFICEM::Des Sens Cool Load No DOAS [W],TZ5_OFFICEM::Des Latent Heat Load No DOAS [W],TZ5_OFFICEM::Des Latent Cool Load No DOAS [W],TZ5_OFFICEM::Heating Zone Temperature [C],TZ5_OFFICEM::Heating Zone Relative Humidity [%],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],TZ6_BREAKROOM::Des Heat Load [W],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ6_BREAKROOM::Des Heat Mass Flow [kg/s],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ6_BREAKROOM::Des Latent Heat Load [W],TZ6_BREAKROOM::Des Latent Cool Load [W],TZ6_BREAKROOM::Des Latent Heat Mass Flow [kg/s],TZ6_BREAKROOM::Des Latent Cool Mass Flow [kg/s],TZ6_BREAKROOM::Des Heat Load No DOAS [W],TZ6_BREAKROOM::Des Sens Cool Load No DOAS [W],TZ6_BREAKROOM::Des Latent Heat Load No DOAS [W],TZ6_BREAKROOM::Des Latent Cool Load No DOAS [W],TZ6_BREAKROOM::Heating Zone Temperature [C],TZ6_BREAKROOM::Heating Zone Relative Humidity [%],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
12:00:00,0.000000E+00,5.547521E+03,0.000000E+00,4.947066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498702E+01,4.875232E+01,0.000000E+00,4.796165E+03,0.000000E+00,4.291025E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495102E+01,4.923963E+01,0.000000E+00,3.220763E+03,0.000000E+00,2.879029E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496077E+01,5.221776E+01,0.000000E+00,2.078147E+03,0.000000E+00,1.860288E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494526E+01,5.710449E+01,0.000000E+00,5.157096E+03,0.000000E+00,4.602097E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.497938E+01,4.898659E+01,0.000000E+00,2.369528E+03,0.000000E+00,2.121580E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494286E+01,5.543516E+01
12:30:00,0.000000E+00,5.599479E+03,0.000000E+00,4.993363E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498710E+01,4.870315E+01,0.000000E+00,4.805932E+03,0.000000E+00,4.299848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495087E+01,4.922744E+01,0.000000E+00,3.234507E+03,0.000000E+00,2.891294E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496086E+01,5.217925E+01,0.000000E+00,2.084506E+03,0.000000E+00,1.865951E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494545E+01,5.706663E+01,0.000000E+00,5.201803E+03,0.000000E+00,4.641961E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.497946E+01,4.893761E+01,0.000000E+00,2.383051E+03,0.000000E+00,2.133667E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494299E+01,5.536687E+01
13:00:00,0.000000E+00,5.654312E+03,0.000000E+00,5.042221E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498719E+01,4.865214E+01,0.000000E+00,4.815786E+03,0.000000E+00,4.308703E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495082E+01,4.921522E+01,0.000000E+00,3.248361E+03,0.000000E+00,2.903652E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496097E+01,5.214109E+01,0.000000E+00,2.091798E+03,0.000000E+00,1.872443E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494568E+01,5.702242E+01,0.000000E+00,5.247183E+03,0.000000E+00,4.682418E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.497956E+01,4.888752E+01,0.000000E+00,2.396627E+03,0.000000E+00,2.145795E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494315E+01,5.529815E+01
13:30:00,0.000000E+00,5.713047E+03,0.000000E+00,5.094558E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498727E+01,4.859880E+01,0.000000E+00,4.825666E+03,0.000000E+00,4.317552E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495082E+01,4.920274E+01,0.000000E+00,3.262196E+03,0.000000E+00,2.915990E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496108E+01,5.210282E+01,0.000000E+00,2.099969E+03,0.000000E+00,1.879714E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494595E+01,5.697241E+01,0.000000E+00,5.291773E+03,0.000000E+00,4.722166E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.497966E+01,4.883762E+01,0.000000E+00,2.409839E+03,0.000000E+00,2.157591E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494333E+01,5.523050E+01
14:00:00,0.000000E+00,5.776037E+03,0.000000E+00,5.150689E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498736E+01,4.854275E+01,0.000000E+00,4.835520E+03,0.000000E+00,4.326359E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495087E+01,4.919039E+01,0.000000E+00,3.275925E+03,0.000000E+00,2.928232E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496119E+01,5.206536E+01,0.000000E+00,2.108942E+03,0.000000E+00,1.887697E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494625E+01,5.691742E+01,0.000000E+00,5.334323E+03,0.000000E+00,4.760090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.497977E+01,4.879008E+01,0.000000E+00,2.422343E+03,0.000000E+00,2.168750E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494352E+01,5.516629E+01
14:30:00,0.000000E+00,5.839607E+03,0.000000E+00,5.207335E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498745E+01,4.848396E+01,0.000000E+00,4.844931E+03,0.000000E+00,4.334755E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495094E+01,4.917798E+01,0.000000E+00,3.288889E+03,0.000000E+00,2.939789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496130E+01,5.202822E+01,0.000000E+00,2.118545E+03,0.000000E+00,1.896237E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494659E+01,5.685769E+01,0.000000E+00,5.373207E+03,0.000000E+00,4.794739E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.497989E+01,4.874559E+01,0.000000E+00,2.433809E+03,0.000000E+00,2.178978E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494371E+01,5.510653E+01
15:00:00,0.000000E+00,5.900670E+03,0.000000E+00,5.261745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498753E+01,4.842619E+01,0.000000E+00,4.853686E+03,0.000000E+00,4.342556E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495103E+01,4.916667E+01,0.000000E+00,3.300783E+03,0.000000E+00,2.950389E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496143E+01,5.199460E+01,0.000000E+00,2.128604E+03,0.000000E+00,1.905180E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494695E+01,5.679499E+01,0.000000E+00,5.407497E+03,0.000000E+00,4.825286E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498000E+01,4.870634E+01,0.000000E+00,2.444077E+03,0.000000E+00,2.188133E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494389E+01,5.505319E+01
15:30:00,0.000000E+00,5.956559E+03,0.000000E+00,5.311538E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498763E+01,4.837157E+01,0.000000E+00,4.861641E+03,0.000000E+00,4.349637E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495113E+01,4.915594E+01,0.000000E+00,3.311401E+03,0.000000E+00,2.959848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496154E+01,5.196349E+01,0.000000E+00,2.138884E+03,0.000000E+00,1.914316E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494733E+01,5.673005E+01,0.000000E+00,5.436311E+03,0.000000E+00,4.850947E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498012E+01,4.867217E+01,0.000000E+00,2.453059E+03,0.000000E+00,2.196138E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494407E+01,5.500589E+01
16:00:00,0.000000E+00,6.005520E+03,0.000000E+00,5.355153E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498772E+01,4.832329E+01,0.000000E+00,4.868506E+03,0.000000E+00,4.355738E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495123E+01,4.914664E+01,0.000000E+00,3.320330E+03,0.000000E+00,2.967797E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496166E+01,5.193700E+01,0.000000E+00,2.149147E+03,0.000000E+00,1.923435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494771E+01,5.666511E+01,0.000000E+00,5.459192E+03,0.000000E+00,4.871314E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498023E+01,4.864467E+01,0.000000E+00,2.460756E+03,0.000000E+00,2.202994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494424E+01,5.496557E+01
16:30:00,0.000000E+00,6.047688E+03,0.000000E+00,5.392710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498781E+01,4.828161E+01,0.000000E+00,4.874288E+03,0.000000E+00,4.360872E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495133E+01,4.913859E+01,0.000000E+00,3.327678E+03,0.000000E+00,2.974334E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496177E+01,5.191467E+01,0.000000E+00,2.159238E+03,0.000000E+00,1.932398E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494810E+01,5.660101E+01,0.000000E+00,5.476851E+03,0.000000E+00,4.887024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498033E+01,4.862303E+01,0.000000E+00,2.467307E+03,0.000000E+00,2.208827E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494439E+01,5.493113E+01
17:00:00,0.000000E+00,6.082148E+03,0.000000E+00,5.423395E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498789E+01,4.824677E+01,0.000000E+00,4.878853E+03,0.000000E+00,4.364916E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495143E+01,4.913204E+01,0.000000E+00,3.333261E+03,0.000000E+00,2.979295E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496187E+01,5.189697E+01,0.000000E+00,2.168909E+03,0.000000E+00,1.940984E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494848E+01,5.653915E+01,0.000000E+00,5.489373E+03,0.000000E+00,4.898154E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498042E+01,4.860697E+01,0.000000E+00,2.472724E+03,0.000000E+00,2.213648E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494452E+01,5.490233E+01
17:30:00,0.000000E+00,6.107816E+03,0.000000E+00,5.446244E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498797E+01,4.821863E+01,0.000000E+00,4.882085E+03,0.000000E+00,4.367771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495151E+01,4.912697E+01,0.000000E+00,3.336915E+03,0.000000E+00,2.982534E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496197E+01,5.188378E+01,0.000000E+00,2.177918E+03,0.000000E+00,1.948981E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494884E+01,5.648071E+01,0.000000E+00,5.496815E+03,0.000000E+00,4.904756E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498051E+01,4.859582E+01,0.000000E+00,2.477005E+03,0.000000E+00,2.217456E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494463E+01,5.487879E+01
18:00:00,0.000000E+00,6.125364E+03,0.000000E+00,5.461855E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498804E+01,4.819824E+01,0.000000E+00,4.884607E+03,0.000000E+00,4.369994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495159E+01,4.912370E+01,0.000000E+00,3.339561E+03,0.000000E+00,2.984875E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.496205E+01,5.187600E+01,0.000000E+00,2.186041E+03,0.000000E+00,1.956188E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494918E+01,5.642734E+01,0.000000E+00,5.500057E+03,0.000000E+00,4.907614E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.498058E+01,4.858993E+01,0.000000E+00,2.480147E+03,0.000000E+00,2.220246E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.494474E+01,5.486080E+01
