Date/Time,Electricity:Facility [J](TimeStep),Electricity:Facility [J](Daily) 
 01/21  09:30:00,51291324.44218062 
 01/21  10:00:00,48659794.78996897 
 01/21  10:30:00,51377885.89914146 
 01/21  11:00:00,51210479.702122115 
 01/21  11:30:00,48830498.45042035 
 01/21  12:00:00,50902806.777310476 
 01/21  12:30:00,47665590.05591759 
 01/21  13:00:00,45771871.703048885 
 01/21  13:30:00,50515398.93305586 
 01/21  14:00:00,50421633.174753785 
 01/21  14:30:00,48711629.25615623 
 01/21  15:00:00,50346913.5512653 
 01/21  15:30:00,50378556.340476766 
 01/21  16:00:00,48857131.99914985 
 01/21  16:30:00,50785933.01703868 
 01/21  17:00:00,50790590.62657321 
 01/21  17:30:00,44635392.76180517 
 01/21  18:00:00,46858922.083163515 
 01/21  18:30:00,39659597.89858337 
 01/21  19:00:00,37506822.31096787 
 01/21  19:30:00,39876358.95649501 
 01/21  20:00:00,39826948.56984475 
 01/21  20:30:00,17315126.170252338 
 01/21  21:00:00,35477192.024535224 
 01/21  21:30:00,35382561.89219118 
 01/21  22:00:00,17315126.170252338 
 01/21  22:30:00,31425909.156400714 
 01/21  23:00:00,31562637.376889378 
 01/21  23:30:00,12689854.361708723 
 01/21  24:00:00,31257329.23999941,1766797313.4174893 
 01/22  00:30:00,25792467.460710943 
 01/22  01:00:00,12689854.361708723 
 01/22  01:30:00,25171475.132313915 
 01/22  02:00:00,24672336.445978466 
 01/22  02:30:00,12689854.361708723 
 01/22  03:00:00,25312935.487345234 
 01/22  03:30:00,25663736.439161897 
 01/22  04:00:00,12689854.361708723 
 01/22  04:30:00,12689854.361708723 
 01/22  05:00:00,17288985.647474166 
 01/22  05:30:00,26713135.358037088 
 01/22  06:00:00,12995708.723417446 
 01/22  06:30:00,21798545.3848514 
 01/22  07:00:00,26633495.44111275 
 01/22  07:30:00,29519136.7335214 
 01/22  08:00:00,28832451.816310953 
 01/22  08:30:00,47177277.870526314 
 01/22  09:00:00,46763432.01046932 
 01/22  09:30:00,47915841.80196569 
 01/22  10:00:00,46104410.09399077 
 01/22  10:30:00,45751132.55332804 
 01/22  11:00:00,46860303.24150498 
 01/22  11:30:00,45366098.945415206 
 01/22  12:00:00,45324769.366148375 
 01/22  12:30:00,43684599.21418681 
 01/22  13:00:00,41836338.82680394 
 01/22  13:30:00,44850536.25849999 
 01/22  14:00:00,46255784.60166569 
 01/22  14:30:00,44756880.560122445 
 01/22  15:00:00,44731915.921189435 
 01/22  15:30:00,46126857.547741294 
 01/22  16:00:00,44820367.42226442 
 01/22  16:30:00,44842066.734481744 
 01/22  17:00:00,46160145.42589812 
 01/22  17:30:00,40619140.00587589 
 01/22  18:00:00,40668453.695393234 
 01/22  18:30:00,35034184.351567335 
 01/22  19:00:00,33231569.02083523 
 01/22  19:30:00,21905954.123413697 
 01/22  20:00:00,34278107.27131887 
 01/22  20:30:00,29277841.378945436 
 01/22  21:00:00,17586536.676578805 
 01/22  21:30:00,29004186.496854004 
 01/22  22:00:00,33393369.935806986 
 01/22  22:30:00,13221884.145356169 
 01/22  23:00:00,25330252.069930248 
 01/22  23:30:00,24864453.618353963 
 01/22  24:00:00,12840637.976334538,1551739156.6798377 
 01/23  00:30:00,27961608.490610283 
 01/23  01:00:00,27360447.190492682 
 01/23  01:30:00,9865264.86803519 
 01/23  02:00:00,27921903.12112259 
 01/23  02:30:00,27262979.267270308 
 01/23  03:00:00,9865264.86803519 
 01/23  03:30:00,27816100.119533475 
 01/23  04:00:00,27173198.372259434 
 01/23  04:30:00,9865264.86803519 
 01/23  05:00:00,27790072.772810522 
 01/23  05:30:00,27199191.17148233 
 01/23  06:00:00,9865264.868035192 
 01/23  06:30:00,31271880.6905243 
 01/23  07:00:00,30505140.712439347 
 01/23  07:30:00,13131413.97658068 
 01/23  08:00:00,31352771.47027408 
 01/23  08:30:00,36106329.63212371 
 01/23  09:00:00,18809954.123413697 
 01/23  09:30:00,18809954.123413697 
 01/23  10:00:00,32500895.10249192 
 01/23  10:30:00,36777040.95930251 
 01/23  11:00:00,18809954.123413697 
 01/23  11:30:00,32342629.445324205 
 01/23  12:00:00,36690830.36554997 
 01/23  12:30:00,18809954.123413697 
 01/23  13:00:00,33218060.972208355 
 01/23  13:30:00,36276365.9531861 
 01/23  14:00:00,18809954.123413697 
 01/23  14:30:00,22730370.98524586 
 01/23  15:00:00,29052412.57663681 
 01/23  15:30:00,12024973.591452636 
 01/23  16:00:00,29230826.26445412 
 01/23  16:30:00,29822453.16058415 
 01/23  17:00:00,12024973.591452636 
 01/23  17:30:00,27254155.215167914 
 01/23  18:00:00,27733814.718988642 
 01/23  18:30:00,9865264.86803519 
 01/23  19:00:00,27903435.522994213 
 01/23  19:30:00,28417035.71985066 
 01/23  20:00:00,9865264.86803519 
 01/23  20:30:00,28236684.350344535 
 01/23  21:00:00,28451492.26070191 
 01/23  21:30:00,9865264.86803519 
 01/23  22:00:00,27850929.57332022 
 01/23  22:30:00,28037735.296508156 
 01/23  23:00:00,9865264.86803519 
 01/23  23:30:00,27874121.184099603 
 01/23  24:00:00,28339529.282334175,1158615692.6410728 
 01/24  00:30:00,9865264.86803519 
 01/24  01:00:00,27905689.686290592 
 01/24  01:30:00,28119125.62703018 
 01/24  02:00:00,9865264.86803519 
 01/24  02:30:00,27737343.596428405 
 01/24  03:00:00,27955210.918225016 
 01/24  03:30:00,9865264.86803519 
 01/24  04:00:00,27576601.866044637 
 01/24  04:30:00,27794249.321808532 
 01/24  05:00:00,9865264.86803519 
 01/24  05:30:00,27428922.272880103 
 01/24  06:00:00,27660232.18916612 
 01/24  06:30:00,9865264.86803519 
 01/24  07:00:00,27332704.369972024 
 01/24  07:30:00,27480314.982143186 
 01/24  08:00:00,9865264.86803519 
 01/24  08:30:00,27016746.83046981 
 01/24  09:00:00,27324954.663757786 
 01/24  09:30:00,9865264.86803519 
 01/24  10:00:00,26566993.53569076 
 01/24  10:30:00,26539882.70388067 
 01/24  11:00:00,9865264.868035192 
 01/24  11:30:00,25608278.73208676 
 01/24  12:00:00,23561459.10357812 
 01/24  12:30:00,9865264.868035192 
 01/24  13:00:00,22880123.10473554 
 01/24  13:30:00,22870176.347427398 
 01/24  14:00:00,9865264.86803519 
 01/24  14:30:00,9593854.361708723 
 01/24  15:00:00,9593854.361708723 
 01/24  15:30:00,9593854.361708723 
 01/24  16:00:00,9593854.361708723 
 01/24  16:30:00,9593854.361708723 
 01/24  17:00:00,9593854.361708723 
 01/24  17:30:00,9593854.361708723 
 01/24  18:00:00,9593854.361708723 
 01/24  18:30:00,9593854.361708723 
 01/24  19:00:00,9593854.361708723 
 01/24  19:30:00,9593854.361708723 
 01/24  20:00:00,9593854.361708723 
 01/24  20:30:00,9593854.361708723 
 01/24  21:00:00,26786972.41231163 
 01/24  21:30:00,27268936.66204141 
 01/24  22:00:00,9593854.361708723 
 01/24  22:30:00,27413644.530260496 
 01/24  23:00:00,27510847.470545974 
 01/24  23:30:00,9593854.361708723 
 01/24  24:00:00,27506530.855841402,858406405.8885999 
 01/25  00:30:00,30578010.91187208 
 01/25  01:00:00,12689854.361708723 
 01/25  01:30:00,30883561.30212376 
 01/25  02:00:00,31428540.944256578 
 01/25  02:30:00,12689854.361708723 
 01/25  03:00:00,31379351.388877165 
 01/25  03:30:00,31408123.855377607 
 01/25  04:00:00,12689854.361708723 
 01/25  04:30:00,31524025.645297904 
 01/25  05:00:00,31611671.84835435 
 01/25  05:30:00,12995708.723417446 
 01/25  06:00:00,31928607.283623196 
 01/25  06:30:00,32070803.74460544 
 01/25  07:00:00,12995708.723417446 
 01/25  07:30:00,32800781.11293682 
 01/25  08:00:00,32187675.539522823 
 01/25  08:30:00,48929060.02214828 
 01/25  09:00:00,51391789.225883216 
 01/25  09:30:00,51162179.027351126 
 01/25  10:00:00,48489197.72918154 
 01/25  10:30:00,51168024.66559158 
 01/25  11:00:00,50801122.74218053 
 01/25  11:30:00,48499447.52768556 
 01/25  12:00:00,50390663.2976634 
 01/25  12:30:00,47035590.93986026 
 01/25  13:00:00,46001792.5819747 
 01/25  13:30:00,47505940.41133322 
 01/25  14:00:00,46999794.753813036 
 01/25  14:30:00,50313337.295669764 
 01/25  15:00:00,49604942.999385096 
 01/25  15:30:00,47099342.08528687 
 01/25  16:00:00,49936875.093261816 
 01/25  16:30:00,49562839.802196845 
 01/25  17:00:00,47297895.13692099 
 01/25  17:30:00,46461215.016736016 
 01/25  18:00:00,46497510.04111612 
 01/25  18:30:00,37975790.99759967 
 01/25  19:00:00,36816497.73271303 
 01/25  19:30:00,38519084.164587334 
 01/25  20:00:00,38678019.40676811 
 01/25  20:30:00,17315126.170252338 
 01/25  21:00:00,34234018.61469493 
 01/25  21:30:00,34204141.35106384 
 01/25  22:00:00,17315126.170252338 
 01/25  22:30:00,29626467.618645195 
 01/25  23:00:00,29339566.22895574 
 01/25  23:30:00,12689854.361708723 
 01/25  24:00:00,29089707.845936857,1742814095.1672258 
 01/26  00:30:00,28990013.610198397 
 01/26  01:00:00,12689854.361708723 
 01/26  01:30:00,28812577.47475912 
 01/26  02:00:00,28724779.54770199 
 01/26  02:30:00,12689854.361708723 
 01/26  03:00:00,28797481.661440417 
 01/26  03:30:00,29119600.97695211 
 01/26  04:00:00,12689854.361708723 
 01/26  04:30:00,28894773.424446404 
 01/26  05:00:00,28854595.019197825 
 01/26  05:30:00,12995708.723417446 
 01/26  06:00:00,29121943.542869847 
 01/26  06:30:00,29081438.510188643 
 01/26  07:00:00,12995708.723417446 
 01/26  07:30:00,30306740.245923195 
 01/26  08:00:00,30337721.333616573 
 01/26  08:30:00,48136136.992133625 
 01/26  09:00:00,47310443.119257405 
 01/26  09:30:00,47222392.08137061 
 01/26  10:00:00,50446755.95723613 
 01/26  10:30:00,48134650.95546152 
 01/26  11:00:00,47168988.06643711 
 01/26  11:30:00,50509902.50399286 
 01/26  12:00:00,49806355.06646584 
 01/26  12:30:00,43607314.421411194 
 01/26  13:00:00,46666701.210722774 
 01/26  13:30:00,48928506.4119606 
 01/26  14:00:00,48122644.55758941 
 01/26  14:30:00,48816843.455516964 
 01/26  15:00:00,48680042.38080175 
 01/26  15:30:00,46505536.91595819 
 01/26  16:00:00,48912133.8907083 
 01/26  16:30:00,48660172.5923813 
 01/26  17:00:00,48011735.633455895 
 01/26  17:30:00,44653073.12276971 
 01/26  18:00:00,44371115.98195677 
 01/26  18:30:00,33904505.184372894 
 01/26  19:00:00,36730839.58549194 
 01/26  19:30:00,36408174.81521683 
 01/26  20:00:00,33677447.890648544 
 01/26  20:30:00,17315126.170252338 
 01/26  21:00:00,29567626.2517606 
 01/26  21:30:00,29476459.016783 
 01/26  22:00:00,17315126.170252338 
 01/26  22:30:00,25797786.298667327 
 01/26  23:00:00,26066599.016877517 
 01/26  23:30:00,12689854.361708723 
 01/26  24:00:00,26423262.852196515,1665146898.8110716 
 01/27  00:30:00,28749433.830184035 
 01/27  01:00:00,12689854.361708723 
 01/27  01:30:00,29506785.531279545 
 01/27  02:00:00,29711225.339345235 
 01/27  02:30:00,12689854.361708723 
 01/27  03:00:00,29849586.755780216 
 01/27  03:30:00,29824695.70759014 
 01/27  04:00:00,12689854.361708723 
 01/27  04:30:00,29902391.483255778 
 01/27  05:00:00,29958556.320273798 
 01/27  05:30:00,12995708.723417446 
 01/27  06:00:00,30121751.133227136 
 01/27  06:30:00,30221453.000357118 
 01/27  07:00:00,12995708.723417446 
 01/27  07:30:00,31585406.38115989 
 01/27  08:00:00,31611896.69177581 
 01/27  08:30:00,48539508.98932411 
 01/27  09:00:00,50635070.86248111 
 01/27  09:30:00,50357603.31332597 
 01/27  10:00:00,48282901.03128236 
 01/27  10:30:00,49913069.566604674 
 01/27  11:00:00,49764214.07444276 
 01/27  11:30:00,50712100.91693349 
 01/27  12:00:00,48635275.768924125 
 01/27  12:30:00,43793107.033024624 
 01/27  13:00:00,46978710.645619586 
 01/27  13:30:00,49613890.817471504 
 01/27  14:00:00,47096878.36881392 
 01/27  14:30:00,49985993.17489309 
 01/27  15:00:00,49466899.59621743 
 01/27  15:30:00,47098164.439300135 
 01/27  16:00:00,49813646.58846185 
 01/27  16:30:00,49469394.76698641 
 01/27  17:00:00,47268340.10859195 
 01/27  17:30:00,45926464.16433947 
 01/27  18:00:00,45709437.68669189 
 01/27  18:30:00,35347160.559100546 
 01/27  19:00:00,38563367.843309574 
 01/27  19:30:00,36431694.823924035 
 01/27  20:00:00,35548195.654198766 
 01/27  20:30:00,17315126.170252338 
 01/27  21:00:00,33959550.22923494 
 01/27  21:30:00,33844804.02619018 
 01/27  22:00:00,17315126.170252338 
 01/27  22:30:00,29698995.470007803 
 01/27  23:00:00,29835408.94876806 
 01/27  23:30:00,12689854.361708723 
 01/27  24:00:00,29197603.47676758,1713911722.3536355 
 01/28  00:30:00,29130659.873271096 
 01/28  01:00:00,12689854.361708723 
 01/28  01:30:00,29046894.49960022 
 01/28  02:00:00,29021408.879648928 
 01/28  02:30:00,12689854.361708723 
 01/28  03:00:00,28950922.147086427 
 01/28  03:30:00,28966514.09425859 
 01/28  04:00:00,12689854.361708723 
 01/28  04:30:00,28946196.965867646 
 01/28  05:00:00,26661368.090894684 
 01/28  05:30:00,12995708.723417446 
 01/28  06:00:00,26851643.06018129 
 01/28  06:30:00,26820482.870444052 
 01/28  07:00:00,12995708.723417446 
 01/28  07:30:00,28045193.998572618 
 01/28  08:00:00,28072683.034726877 
 01/28  08:30:00,50568799.8631805 
 01/28  09:00:00,47958314.01167083 
 01/28  09:30:00,47225617.22947314 
 01/28  10:00:00,50524937.828255445 
 01/28  10:30:00,48830098.19508488 
 01/28  11:00:00,46883975.466017954 
 01/28  11:30:00,50094519.87806179 
 01/28  12:00:00,49421574.44252902 
 01/28  12:30:00,43505512.94794969 
 01/28  13:00:00,46932293.73292875 
 01/28  13:30:00,49415011.367815495 
 01/28  14:00:00,47123691.44424499 
 01/28  14:30:00,49551729.378659226 
 01/28  15:00:00,49127948.84287234 
 01/28  15:30:00,47533588.70592946 
 01/28  16:00:00,49337532.59956917 
 01/28  16:30:00,48904641.88648766 
 01/28  17:00:00,48466534.897550605 
 01/28  17:30:00,44481612.088867866 
 01/28  18:00:00,44172504.88159433 
 01/28  18:30:00,34073919.422088936 
 01/28  19:00:00,37428196.16621432 
 01/28  19:30:00,35798713.5794582 
 01/28  20:00:00,34775479.66790543 
 01/28  20:30:00,17315126.170252338 
 01/28  21:00:00,30960911.06736905 
 01/28  21:30:00,31014269.08411833 
 01/28  22:00:00,17315126.170252338 
 01/28  22:30:00,29067097.39293708 
 01/28  23:00:00,29251919.13133686 
 01/28  23:30:00,12689854.361708723 
 01/28  24:00:00,28983371.28527089,1673309371.234169 
 01/29  00:30:00,22255539.783839636 
 01/29  01:00:00,12689854.361708723 
 01/29  01:30:00,22394684.699585162 
 01/29  02:00:00,22530849.505069457 
 01/29  02:30:00,12689854.361708723 
 01/29  03:00:00,22453201.908581115 
 01/29  03:30:00,22516912.27030562 
 01/29  04:00:00,12689854.361708723 
 01/29  04:30:00,22562367.992985692 
 01/29  05:00:00,22538510.3960026 
 01/29  05:30:00,12995708.723417446 
 01/29  06:00:00,23096519.851002213 
 01/29  06:30:00,23245501.51519071 
 01/29  07:00:00,12995708.723417446 
 01/29  07:30:00,24496729.79677554 
 01/29  08:00:00,24376656.087350167 
 01/29  08:30:00,45109727.758469105 
 01/29  09:00:00,43334522.81315295 
 01/29  09:30:00,43317314.398622975 
 01/29  10:00:00,45148878.819466256 
 01/29  10:30:00,43278267.83209953 
 01/29  11:00:00,43268997.027257845 
 01/29  11:30:00,43050898.81741538 
 01/29  12:00:00,41004861.50834202 
 01/29  12:30:00,37996641.323487036 
 01/29  13:00:00,40052883.593372874 
 01/29  13:30:00,41203938.92408522 
 01/29  14:00:00,41207813.777863815 
 01/29  14:30:00,42940122.26608492 
 01/29  15:00:00,41111560.83945922 
 01/29  15:30:00,41084973.81499284 
 01/29  16:00:00,42858581.26101595 
 01/29  16:30:00,41063149.856738105 
 01/29  17:00:00,41060221.67722135 
 01/29  17:30:00,38679559.072605476 
 01/29  18:00:00,36730763.9718647 
 01/29  18:30:00,29384668.432883944 
 01/29  19:00:00,31391313.515835423 
 01/29  19:30:00,29535924.030676212 
 01/29  20:00:00,29612351.315023977 
 01/29  20:30:00,17315126.170252338 
 01/29  21:00:00,25407156.426026992 
 01/29  21:30:00,27356707.68014631 
 01/29  22:00:00,17315126.170252338 
 01/29  22:30:00,23983303.617268782 
 01/29  23:00:00,24347488.667483766 
 01/29  23:30:00,12689854.361708723 
 01/29  24:00:00,24396571.14385544,1442767725.2236803 
 01/30  00:30:00,27288172.886655007 
 01/30  01:00:00,9593854.361708723 
 01/30  01:30:00,27455426.473392393 
 01/30  02:00:00,27448194.56691463 
 01/30  02:30:00,9593854.361708723 
 01/30  03:00:00,27242228.77407674 
 01/30  03:30:00,27210625.130752314 
 01/30  04:00:00,9593854.361708723 
 01/30  04:30:00,27139451.573326185 
 01/30  05:00:00,27099868.153958175 
 01/30  05:30:00,9593854.361708723 
 01/30  06:00:00,27099326.16426937 
 01/30  06:30:00,30508813.974151406 
 01/30  07:00:00,12995708.723417446 
 01/30  07:30:00,30572000.640704628 
 01/30  08:00:00,30627346.89237318 
 01/30  08:30:00,18538543.61708723 
 01/30  09:00:00,36048863.82389412 
 01/30  09:30:00,35996519.62896104 
 01/30  10:00:00,18538543.61708723 
 01/30  10:30:00,35830915.004435316 
 01/30  11:00:00,35734875.81271087 
 01/30  11:30:00,18538543.61708723 
 01/30  12:00:00,35721013.83104024 
 01/30  12:30:00,35535349.205084145 
 01/30  13:00:00,18538543.61708723 
 01/30  13:30:00,35380371.73860986 
 01/30  14:00:00,35415073.7179142 
 01/30  14:30:00,11753563.085126169 
 01/30  15:00:00,28178240.081212506 
 01/30  15:30:00,28150853.303409893 
 01/30  16:00:00,11753563.085126169 
 01/30  16:30:00,28250686.485443044 
 01/30  17:00:00,28525867.466925602 
 01/30  17:30:00,9593854.361708723 
 01/30  18:00:00,26273257.94032847 
 01/30  18:30:00,26865525.965549327 
 01/30  19:00:00,9593854.361708723 
 01/30  19:30:00,27361381.63601155 
 01/30  20:00:00,27482973.288255226 
 01/30  20:30:00,9593854.361708723 
 01/30  21:00:00,27490228.779464174 
 01/30  21:30:00,27540602.884249717 
 01/30  22:00:00,9593854.361708723 
 01/30  22:30:00,27513491.102638777 
 01/30  23:00:00,27437781.714049254 
 01/30  23:30:00,9593854.361708723 
 01/30  24:00:00,27539118.591566615,1150966145.8497255 
 01/31  00:30:00,27535229.971671488 
 01/31  01:00:00,9593854.361708723 
 01/31  01:30:00,27465590.359643195 
 01/31  02:00:00,27398772.61185045 
 01/31  02:30:00,9593854.361708723 
 01/31  03:00:00,27099173.268843044 
 01/31  03:30:00,26938208.1167059 
 01/31  04:00:00,9593854.361708723 
 01/31  04:30:00,26755606.32749593 
 01/31  05:00:00,26732031.656201653 
 01/31  05:30:00,9593854.361708723 
 01/31  06:00:00,9593854.361708723 
 01/31  06:30:00,9593854.361708723 
 01/31  07:00:00,9593854.361708723 
 01/31  07:30:00,9593854.361708723 
 01/31  08:00:00,9593854.361708723 
 01/31  08:30:00,9593854.361708723 
 01/31  09:00:00,9593854.361708723 
 01/31  09:30:00,9593854.361708723 
 01/31  10:00:00,9593854.361708723 
 01/31  10:30:00,9593854.361708723 
 01/31  11:00:00,9593854.361708723 
 01/31  11:30:00,9593854.361708723 
 01/31  12:00:00,9593854.361708723 
 01/31  12:30:00,9593854.361708723 
 01/31  13:00:00,25627004.83260542 
 01/31  13:30:00,23559815.369081967 
 01/31  14:00:00,9593854.361708723 
 01/31  14:30:00,23325339.08926072 
 01/31  15:00:00,23150115.400714874 
 01/31  15:30:00,9593854.361708723 
 01/31  16:00:00,23317748.3714212 
 01/31  16:30:00,26018610.23694998 
 01/31  17:00:00,9593854.361708723 
 01/31  17:30:00,26502306.924815085 
 01/31  18:00:00,26439703.288805146 
 01/31  18:30:00,9593854.361708723 
 01/31  19:00:00,26565960.08839527 
 01/31  19:30:00,26544126.985576767 
 01/31  20:00:00,9593854.361708723 
 01/31  20:30:00,26539740.251072712 
 01/31  21:00:00,26557103.647589415 
 01/31  21:30:00,9593854.361708723 
 01/31  22:00:00,23396041.599442266 
 01/31  22:30:00,22734029.070569135 
 01/31  23:00:00,9593854.361708723 
 01/31  23:30:00,21550450.383902825 
 01/31  24:00:00,21022060.328156073,822621127.2234886 
 02/01  00:30:00,12689854.361708723 
 02/01  01:00:00,23207916.81554018 
 02/01  01:30:00,23262381.98095148 
 02/01  02:00:00,12689854.361708723 
 02/01  02:30:00,23372832.071095474 
 02/01  03:00:00,23428830.77711639 
 02/01  03:30:00,12689854.361708723 
 02/01  04:00:00,23584863.697207823 
 02/01  04:30:00,23642843.887579773 
 02/01  05:00:00,12689854.361708723 
 02/01  05:30:00,24028512.136923492 
 02/01  06:00:00,24049072.530697804 
 02/01  06:30:00,12995708.723417446 
 02/01  07:00:00,24216940.0937716 
 02/01  07:30:00,25394058.95906105 
 02/01  08:00:00,25081358.00851845 
 02/01  08:30:00,47042792.05429222 
 02/01  09:00:00,47248575.582308576 
 02/01  09:30:00,47341123.58034967 
 02/01  10:00:00,47364884.70411919 
 02/01  10:30:00,47186121.45574626 
 02/01  11:00:00,47218671.69696817 
 02/01  11:30:00,47194233.68194065 
 02/01  12:00:00,46987980.79740094 
 02/01  12:30:00,43802250.68013814 
 02/01  13:00:00,43834224.7466739 
 02/01  13:30:00,46796237.02832967 
 02/01  14:00:00,46778619.77913897 
 02/01  14:30:00,47001831.60231261 
 02/01  15:00:00,46861433.224709965 
 02/01  15:30:00,46879531.37917994 
 02/01  16:00:00,46987577.07965567 
 02/01  16:30:00,46932818.66805683 
 02/01  17:00:00,47073297.14205732 
 02/01  17:30:00,42940911.945768215 
 02/01  18:00:00,41237807.471513286 
 02/01  18:30:00,35395248.243132636 
 02/01  19:00:00,35725905.53093197 
 02/01  19:30:00,33407863.90436851 
 02/01  20:00:00,35289710.7408358 
 02/01  20:30:00,18379570.65045217 
 02/01  21:00:00,28477330.166138068 
 02/01  21:30:00,30245262.414371476 
 02/01  22:00:00,18180908.496611282 
 02/01  22:30:00,24045091.858578045 
 02/01  23:00:00,23783350.685801774 
 02/01  23:30:00,13211785.704958329 
 02/01  24:00:00,12961264.86803519,1560838954.6935914 
 02/02  00:30:00,22064522.29366809 
 02/02  01:00:00,23908639.88883412 
 02/02  01:30:00,12962835.935871024 
 02/02  02:00:00,21935871.525735088 
 02/02  02:30:00,23868082.14503491 
 02/02  03:00:00,12963078.100260746 
 02/02  03:30:00,21343788.740337305 
 02/02  04:00:00,23965686.50801158 
 02/02  04:30:00,12963243.179716712 
 02/02  05:00:00,21377920.320753954 
 02/02  05:30:00,24293999.96501107 
 02/02  06:00:00,13268978.397043673 
 02/02  06:30:00,21999784.38189368 
 02/02  07:00:00,24240907.860163823 
 02/02  07:30:00,25491962.725811604 
 02/02  08:00:00,25262540.16239264 
 02/02  08:30:00,47543545.776564434 
 02/02  09:00:00,47522966.02972714 
 02/02  09:30:00,47612129.350694716 
 02/02  10:00:00,47527394.46812188 
 02/02  10:30:00,47315554.14410139 
 02/02  11:00:00,47330790.77211714 
 02/02  11:30:00,47263919.760468975 
 02/02  12:00:00,47037221.834114335 
 02/02  12:30:00,44034640.930833176 
 02/02  13:00:00,44157203.47210595 
 02/02  13:30:00,47115136.46464059 
 02/02  14:00:00,47388079.75074636 
 02/02  14:30:00,47330061.199301295 
 02/02  15:00:00,47019293.61804195 
 02/02  15:30:00,47792794.558275975 
 02/02  16:00:00,48307272.743991375 
 02/02  16:30:00,46476178.02926177 
 02/02  17:00:00,48736296.15543941 
 02/02  17:30:00,44363018.29059161 
 02/02  18:00:00,42265161.5138385 
 02/02  18:30:00,37284148.17274454 
 02/02  19:00:00,37126823.38375154 
 02/02  19:30:00,34486666.43229677 
 02/02  20:00:00,37815522.461040616 
 02/02  20:30:00,18047546.821935587 
 02/02  21:00:00,30702294.09038139 
 02/02  21:30:00,32711862.83201926 
 02/02  22:00:00,17943962.03008679 
 02/02  22:30:00,13267119.229743913 
 02/02  23:00:00,23813628.444941573 
 02/02  23:30:00,25997443.384524528 
 02/02  24:00:00,12961716.562883401,1588209234.8398683 
 02/03  00:30:00,22060612.45612809 
 02/03  01:00:00,26103154.9489868 
 02/03  01:30:00,12961264.868035192 
 02/03  02:00:00,21094308.699803703 
 02/03  02:30:00,25803982.809454948 
 02/03  03:00:00,12961264.868035192 
 02/03  03:30:00,21442751.356468163 
 02/03  04:00:00,25775153.82533872 
 02/03  04:30:00,12961264.86803519 
 02/03  05:00:00,21376670.44418517 
 02/03  05:30:00,26514240.17583812 
 02/03  06:00:00,13267119.229743915 
 02/03  06:30:00,22370885.328162186 
 02/03  07:00:00,26737265.770129118 
 02/03  07:30:00,27819199.71590396 
 02/03  08:00:00,27408493.437989995 
 02/03  08:30:00,47124272.26994966 
 02/03  09:00:00,47196553.07918231 
 02/03  09:30:00,50541510.6361083 
 02/03  10:00:00,48617282.48473925 
 02/03  10:30:00,47204901.6309966 
 02/03  11:00:00,50281457.7791311 
 02/03  11:30:00,49462647.36070572 
 02/03  12:00:00,46899219.3730302 
 02/03  12:30:00,46032981.488505065 
 02/03  13:00:00,45563523.76933572 
 02/03  13:30:00,48565330.40620407 
 02/03  14:00:00,49284792.94396825 
 02/03  14:30:00,48760982.481743716 
 02/03  15:00:00,48054218.006902054 
 02/03  15:30:00,49763871.0088363 
 02/03  16:00:00,50109774.01549883 
 02/03  16:30:00,47682172.50883238 
 02/03  17:00:00,50429287.25823995 
 02/03  17:30:00,45894575.2252453 
 02/03  18:00:00,45944555.32647147 
 02/03  18:30:00,36632642.44707094 
 02/03  19:00:00,38142571.407666005 
 02/03  19:30:00,37951830.95734085 
 02/03  20:00:00,36822757.78257062 
 02/03  20:30:00,17777237.949326653 
 02/03  21:00:00,17586536.676578805 
 02/03  21:30:00,30903709.60036727 
 02/03  22:00:00,33706065.175095834 
 02/03  22:30:00,13267119.229743913 
 02/03  23:00:00,22965828.07960056 
 02/03  23:30:00,29422496.401033517 
 02/03  24:00:00,12961264.86803519,1638211602.4302948 
 02/04  00:30:00,28770691.543833535 
 02/04  01:00:00,29342415.55294149 
 02/04  01:30:00,12961264.86803519 
 02/04  02:00:00,28884714.541120466 
 02/04  02:30:00,29304461.523098923 
 02/04  03:00:00,12961264.868035192 
 02/04  03:30:00,28709622.629821595 
 02/04  04:00:00,29471098.644188546 
 02/04  04:30:00,12961264.86803519 
 02/04  05:00:00,28938798.194145095 
 02/04  05:30:00,29792492.749748956 
 02/04  06:00:00,13267119.229743915 
 02/04  06:30:00,29030334.788414735 
 02/04  07:00:00,29541748.878094595 
 02/04  07:30:00,30843103.138416227 
 02/04  08:00:00,30175254.71156329 
 02/04  08:30:00,50033620.6158791 
 02/04  09:00:00,49991829.841583885 
 02/04  09:30:00,48263827.292711586 
 02/04  10:00:00,49780176.77675858 
 02/04  10:30:00,47327704.316157736 
 02/04  11:00:00,50344419.18095145 
 02/04  11:30:00,48457830.2415546 
 02/04  12:00:00,46985528.92358604 
 02/04  12:30:00,46350190.610238515 
 02/04  13:00:00,45740306.977654785 
 02/04  13:30:00,48460069.24753176 
 02/04  14:00:00,48678740.420368694 
 02/04  14:30:00,48287591.670285575 
 02/04  15:00:00,47731312.23887159 
 02/04  15:30:00,48118280.256042026 
 02/04  16:00:00,47868177.777212024 
 02/04  16:30:00,47585021.92138022 
 02/04  17:00:00,47796726.56984218 
 02/04  17:30:00,43376601.074443236 
 02/04  18:00:00,42953831.912902504 
 02/04  18:30:00,35750793.444393285 
