Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-04-17 22:00:00,Germany,Germany,DE,393.95,465.73,56.94,54.83,entsoe.eu,false,
2023-04-17 23:00:00,Germany,Germany,DE,386.52,458.13,57.88,55.17,entsoe.eu,false,
2023-04-18 00:00:00,Germany,Germany,DE,387.48,459.18,57.7,54.78,entsoe.eu,false,
2023-04-18 01:00:00,Germany,Germany,DE,402.28,474.06,56.36,53.88,entsoe.eu,false,
2023-04-18 02:00:00,Germany,Germany,DE,402.65,474.08,56.35,53.98,entsoe.eu,false,
2023-04-18 03:00:00,Germany,Germany,DE,403.46,474.53,55.83,53.86,entsoe.eu,false,
2023-04-18 04:00:00,Germany,Germany,DE,411.34,480.93,55.47,52.83,entsoe.eu,false,
2023-04-18 05:00:00,Germany,Germany,DE,418.9,484.92,57.3,55.37,entsoe.eu,false,
2023-04-18 06:00:00,Germany,Germany,DE,417.96,483.84,58.02,57.21,entsoe.eu,false,
2023-04-18 07:00:00,Germany,Germany,DE,393.41,460.46,58.91,58.35,entsoe.eu,false,
2023-04-18 08:00:00,Germany,Germany,DE,356.91,422.34,61.61,60.71,entsoe.eu,false,
2023-04-18 09:00:00,Germany,Germany,DE,326.3,389.76,64.66,63.66,entsoe.eu,false,
2023-04-18 10:00:00,Germany,Germany,DE,304.9,367.16,66.68,65.6,entsoe.eu,false,
2023-04-18 11:00:00,Germany,Germany,DE,296.68,357.65,67.94,67.0,entsoe.eu,false,
2023-04-18 12:00:00,Germany,Germany,DE,303.06,363.58,67.74,67.1,entsoe.eu,false,
2023-04-18 13:00:00,Germany,Germany,DE,311.76,372.48,66.94,66.0,entsoe.eu,false,
2023-04-18 14:00:00,Germany,Germany,DE,327.25,388.48,65.45,64.25,entsoe.eu,false,
2023-04-18 15:00:00,Germany,Germany,DE,353.65,415.64,63.35,61.91,entsoe.eu,false,
2023-04-18 16:00:00,Germany,Germany,DE,378.28,441.65,60.63,58.67,entsoe.eu,false,
2023-04-18 17:00:00,Germany,Germany,DE,405.84,468.98,59.35,57.41,entsoe.eu,false,
2023-04-18 18:00:00,Germany,Germany,DE,408.3,471.6,59.14,57.79,entsoe.eu,false,
2023-04-18 19:00:00,Germany,Germany,DE,391.92,456.64,59.0,58.31,entsoe.eu,false,
2023-04-18 20:00:00,Germany,Germany,DE,373.52,438.16,60.1,59.1,entsoe.eu,false,
2023-04-18 21:00:00,Germany,Germany,DE,364.12,428.99,61.14,60.16,entsoe.eu,false,
2023-04-18 22:00:00,Germany,Germany,DE,353.91,419.1,62.36,61.54,entsoe.eu,false,
2023-04-18 23:00:00,Germany,Germany,DE,352.74,418.45,62.32,60.93,entsoe.eu,false,
2023-04-19 00:00:00,Germany,Germany,DE,348.27,414.49,62.6,60.96,entsoe.eu,false,
2023-04-19 01:00:00,Germany,Germany,DE,354.45,420.65,62.18,60.24,entsoe.eu,false,
2023-04-19 02:00:00,Germany,Germany,DE,354.97,421.15,62.03,59.99,entsoe.eu,false,
2023-04-19 03:00:00,Germany,Germany,DE,372.25,438.9,60.13,58.63,entsoe.eu,false,
2023-04-19 04:00:00,Germany,Germany,DE,380.98,444.56,60.57,58.69,entsoe.eu,false,
2023-04-19 05:00:00,Germany,Germany,DE,379.13,440.63,62.44,60.96,entsoe.eu,false,
2023-04-19 06:00:00,Germany,Germany,DE,367.3,430.8,62.74,61.62,entsoe.eu,false,
2023-04-19 07:00:00,Germany,Germany,DE,326.14,390.55,64.74,63.53,entsoe.eu,false,
2023-04-19 08:00:00,Germany,Germany,DE,259.58,318.88,71.59,70.61,entsoe.eu,false,
2023-04-19 09:00:00,Germany,Germany,DE,217.4,273.25,75.87,74.79,entsoe.eu,false,
2023-04-19 10:00:00,Germany,Germany,DE,208.79,263.51,77.2,76.33,entsoe.eu,false,
2023-04-19 11:00:00,Germany,Germany,DE,206.99,261.22,77.38,76.59,entsoe.eu,false,
2023-04-19 12:00:00,Germany,Germany,DE,208.4,262.38,77.24,76.54,entsoe.eu,false,
2023-04-19 13:00:00,Germany,Germany,DE,219.9,274.23,76.23,75.53,entsoe.eu,false,
2023-04-19 14:00:00,Germany,Germany,DE,241.3,296.33,74.03,73.16,entsoe.eu,false,
2023-04-19 15:00:00,Germany,Germany,DE,261.04,315.98,71.91,70.75,entsoe.eu,false,
2023-04-19 16:00:00,Germany,Germany,DE,300.03,356.57,68.27,66.65,entsoe.eu,false,
2023-04-19 17:00:00,Germany,Germany,DE,331.29,389.63,65.1,62.71,entsoe.eu,false,
2023-04-19 18:00:00,Germany,Germany,DE,359.98,418.2,64.4,62.7,entsoe.eu,false,
2023-04-19 19:00:00,Germany,Germany,DE,360.02,422.26,62.01,60.4,entsoe.eu,false,
2023-04-19 20:00:00,Germany,Germany,DE,362.63,426.4,61.6,59.91,entsoe.eu,false,
2023-04-19 21:00:00,Germany,Germany,DE,361.24,427.0,60.76,59.25,entsoe.eu,false,
2023-04-19 22:00:00,Germany,Germany,DE,349.76,416.06,61.49,60.07,entsoe.eu,false,
2023-04-19 23:00:00,Germany,Germany,DE,362.6,430.74,60.15,59.27,entsoe.eu,false,
2023-04-20 00:00:00,Germany,Germany,DE,375.74,444.46,59.0,57.99,entsoe.eu,false,
2023-04-20 01:00:00,Germany,Germany,DE,380.51,449.08,58.48,57.27,entsoe.eu,false,
2023-04-20 02:00:00,Germany,Germany,DE,394.56,464.13,56.88,55.36,entsoe.eu,false,
2023-04-20 03:00:00,Germany,Germany,DE,402.1,471.85,55.77,53.55,entsoe.eu,false,
2023-04-20 04:00:00,Germany,Germany,DE,410.71,475.78,57.69,55.45,entsoe.eu,false,
2023-04-20 05:00:00,Germany,Germany,DE,405.56,468.72,59.18,56.82,entsoe.eu,false,
2023-04-20 06:00:00,Germany,Germany,DE,388.03,450.11,61.38,59.68,entsoe.eu,false,
2023-04-20 07:00:00,Germany,Germany,DE,366.27,430.29,62.06,60.47,entsoe.eu,false,
2023-04-20 08:00:00,Germany,Germany,DE,337.95,403.39,62.74,60.8,entsoe.eu,false,
2023-04-20 09:00:00,Germany,Germany,DE,326.92,391.03,64.74,63.23,entsoe.eu,false,
2023-04-20 10:00:00,Germany,Germany,DE,305.17,368.53,66.04,64.34,entsoe.eu,false,
2023-04-20 11:00:00,Germany,Germany,DE,288.72,350.53,67.9,66.64,entsoe.eu,false,
2023-04-20 12:00:00,Germany,Germany,DE,287.47,348.51,68.09,67.12,entsoe.eu,false,
2023-04-20 13:00:00,Germany,Germany,DE,287.04,347.53,68.21,66.93,entsoe.eu,false,
2023-04-20 14:00:00,Germany,Germany,DE,301.96,363.56,66.62,65.42,entsoe.eu,false,
2023-04-20 15:00:00,Germany,Germany,DE,318.81,380.82,65.03,63.29,entsoe.eu,false,
2023-04-20 16:00:00,Germany,Germany,DE,343.22,406.48,62.3,59.66,entsoe.eu,false,
2023-04-20 17:00:00,Germany,Germany,DE,380.46,442.57,61.31,59.29,entsoe.eu,false,
2023-04-20 18:00:00,Germany,Germany,DE,387.7,451.68,59.58,57.96,entsoe.eu,false,
2023-04-20 19:00:00,Germany,Germany,DE,376.15,442.33,58.8,57.97,entsoe.eu,false,
2023-04-20 20:00:00,Germany,Germany,DE,365.59,431.0,59.96,59.51,entsoe.eu,false,
2023-04-20 21:00:00,Germany,Germany,DE,358.12,423.31,60.72,60.22,entsoe.eu,false,
2023-04-20 22:00:00,Germany,Germany,DE,329.78,393.47,63.56,63.06,entsoe.eu,false,
2023-04-20 23:00:00,Germany,Germany,DE,326.77,390.36,63.72,63.11,entsoe.eu,false,
2023-04-21 00:00:00,Germany,Germany,DE,328.34,392.14,63.4,62.77,entsoe.eu,false,
2023-04-21 01:00:00,Germany,Germany,DE,336.19,400.41,62.61,61.84,entsoe.eu,false,
2023-04-21 02:00:00,Germany,Germany,DE,346.91,411.81,61.67,60.96,entsoe.eu,false,
2023-04-21 03:00:00,Germany,Germany,DE,353.98,419.82,60.57,60.02,entsoe.eu,false,
2023-04-21 04:00:00,Germany,Germany,DE,352.1,416.48,61.13,59.8,entsoe.eu,false,
2023-04-21 05:00:00,Germany,Germany,DE,362.35,424.22,62.93,62.45,entsoe.eu,false,
2023-04-21 06:00:00,Germany,Germany,DE,342.23,407.09,63.24,62.66,entsoe.eu,false,
2023-04-21 07:00:00,Germany,Germany,DE,302.33,367.51,66.48,65.92,entsoe.eu,false,
2023-04-21 08:00:00,Germany,Germany,DE,258.3,321.24,71.2,70.96,entsoe.eu,false,
2023-04-21 09:00:00,Germany,Germany,DE,211.64,270.31,76.64,76.46,entsoe.eu,false,
2023-04-21 10:00:00,Germany,Germany,DE,194.72,251.16,78.65,78.62,entsoe.eu,false,
2023-04-21 11:00:00,Germany,Germany,DE,184.09,238.96,79.8,79.8,entsoe.eu,false,
2023-04-21 12:00:00,Germany,Germany,DE,176.62,230.79,80.82,80.82,entsoe.eu,false,
2023-04-21 13:00:00,Germany,Germany,DE,178.31,231.85,80.62,80.62,entsoe.eu,false,
2023-04-21 14:00:00,Germany,Germany,DE,192.94,246.95,78.94,78.93,entsoe.eu,false,
2023-04-21 15:00:00,Germany,Germany,DE,234.21,290.29,74.95,74.44,entsoe.eu,false,
2023-04-21 16:00:00,Germany,Germany,DE,320.11,379.75,66.9,66.01,entsoe.eu,false,
2023-04-21 17:00:00,Germany,Germany,DE,370.86,430.77,63.58,62.34,entsoe.eu,false,
2023-04-21 18:00:00,Germany,Germany,DE,366.99,426.03,63.94,63.43,entsoe.eu,false,
2023-04-21 19:00:00,Germany,Germany,DE,342.22,400.74,65.44,64.77,entsoe.eu,false,
2023-04-21 20:00:00,Germany,Germany,DE,327.93,387.55,66.05,65.3,entsoe.eu,false,
2023-04-21 21:00:00,Germany,Germany,DE,317.75,378.7,66.33,65.54,entsoe.eu,false,
2023-04-21 22:00:00,Germany,Germany,DE,322.4,386.29,64.47,63.59,entsoe.eu,false,
2023-04-21 23:00:00,Germany,Germany,DE,316.79,381.98,64.45,63.48,entsoe.eu,false,
2023-04-22 00:00:00,Germany,Germany,DE,310.73,376.21,64.78,63.72,entsoe.eu,false,
2023-04-22 01:00:00,Germany,Germany,DE,310.89,376.33,64.8,63.75,entsoe.eu,false,
2023-04-22 02:00:00,Germany,Germany,DE,314.65,379.93,64.8,63.34,entsoe.eu,false,
2023-04-22 03:00:00,Germany,Germany,DE,318.89,384.4,64.36,62.9,entsoe.eu,false,
2023-04-22 04:00:00,Germany,Germany,DE,313.39,378.72,64.94,63.26,entsoe.eu,false,
2023-04-22 05:00:00,Germany,Germany,DE,299.99,365.05,66.76,65.42,entsoe.eu,false,
2023-04-22 06:00:00,Germany,Germany,DE,280.19,343.99,70.12,69.04,entsoe.eu,false,
2023-04-22 07:00:00,Germany,Germany,DE,246.17,310.02,73.36,72.29,entsoe.eu,false,
2023-04-22 08:00:00,Germany,Germany,DE,203.69,265.03,77.69,76.77,entsoe.eu,false,
2023-04-22 09:00:00,Germany,Germany,DE,174.37,232.86,80.92,80.13,entsoe.eu,false,
2023-04-22 10:00:00,Germany,Germany,DE,167.67,224.67,81.72,81.51,entsoe.eu,false,
2023-04-22 11:00:00,Germany,Germany,DE,163.09,219.39,82.15,82.04,entsoe.eu,false,
2023-04-22 12:00:00,Germany,Germany,DE,169.49,225.98,81.43,81.39,entsoe.eu,false,
2023-04-22 13:00:00,Germany,Germany,DE,178.31,235.42,80.46,80.09,entsoe.eu,false,
2023-04-22 14:00:00,Germany,Germany,DE,212.17,271.96,76.76,75.26,entsoe.eu,false,
2023-04-22 15:00:00,Germany,Germany,DE,269.71,331.57,71.25,69.21,entsoe.eu,false,
2023-04-22 16:00:00,Germany,Germany,DE,319.57,381.39,67.91,65.48,entsoe.eu,false,
2023-04-22 17:00:00,Germany,Germany,DE,338.41,399.09,67.19,65.15,entsoe.eu,false,
2023-04-22 18:00:00,Germany,Germany,DE,340.01,400.09,66.93,65.15,entsoe.eu,false,
2023-04-22 19:00:00,Germany,Germany,DE,343.01,403.97,66.52,65.65,entsoe.eu,false,
2023-04-22 20:00:00,Germany,Germany,DE,357.9,421.88,64.72,63.78,entsoe.eu,false,
2023-04-22 21:00:00,Germany,Germany,DE,363.43,431.88,62.05,60.68,entsoe.eu,false,
2023-04-22 22:00:00,Germany,Germany,DE,344.92,414.9,62.88,60.65,entsoe.eu,false,
2023-04-22 23:00:00,Germany,Germany,DE,330.59,401.6,63.83,60.73,entsoe.eu,false,
2023-04-23 00:00:00,Germany,Germany,DE,322.27,392.98,64.7,60.51,entsoe.eu,false,
2023-04-23 01:00:00,Germany,Germany,DE,326.7,397.92,64.21,59.53,entsoe.eu,false,
2023-04-23 02:00:00,Germany,Germany,DE,329.66,402.17,63.79,58.47,entsoe.eu,false,
2023-04-23 03:00:00,Germany,Germany,DE,334.43,407.08,63.27,57.58,entsoe.eu,false,
2023-04-23 04:00:00,Germany,Germany,DE,341.02,415.01,62.21,56.53,entsoe.eu,false,
2023-04-23 05:00:00,Germany,Germany,DE,331.79,406.16,62.75,57.52,entsoe.eu,false,
2023-04-23 06:00:00,Germany,Germany,DE,291.77,363.0,67.09,62.42,entsoe.eu,false,
2023-04-23 07:00:00,Germany,Germany,DE,246.88,315.62,71.68,68.01,entsoe.eu,false,
2023-04-23 08:00:00,Germany,Germany,DE,219.08,285.37,74.59,72.94,entsoe.eu,false,
2023-04-23 09:00:00,Germany,Germany,DE,188.08,250.31,78.61,76.72,entsoe.eu,false,
2023-04-23 10:00:00,Germany,Germany,DE,178.71,239.8,79.9,78.74,entsoe.eu,false,
2023-04-23 11:00:00,Germany,Germany,DE,168.21,229.23,80.92,80.14,entsoe.eu,false,
2023-04-23 12:00:00,Germany,Germany,DE,170.75,232.18,80.57,78.8,entsoe.eu,false,
2023-04-23 13:00:00,Germany,Germany,DE,176.54,238.21,79.92,77.6,entsoe.eu,false,
2023-04-23 14:00:00,Germany,Germany,DE,206.07,269.49,76.78,72.42,entsoe.eu,false,
2023-04-23 15:00:00,Germany,Germany,DE,286.44,353.49,69.28,63.55,entsoe.eu,false,
2023-04-23 16:00:00,Germany,Germany,DE,357.44,424.39,64.47,58.52,entsoe.eu,false,
2023-04-23 17:00:00,Germany,Germany,DE,366.6,433.2,63.24,57.05,entsoe.eu,false,
2023-04-23 18:00:00,Germany,Germany,DE,355.48,420.29,64.15,58.23,entsoe.eu,false,
2023-04-23 19:00:00,Germany,Germany,DE,343.86,408.9,64.24,59.45,entsoe.eu,false,
2023-04-23 20:00:00,Germany,Germany,DE,326.37,391.19,65.18,60.88,entsoe.eu,false,
2023-04-23 21:00:00,Germany,Germany,DE,297.0,362.18,66.97,62.79,entsoe.eu,false,
2023-04-23 22:00:00,Germany,Germany,DE,282.82,347.2,68.33,64.46,entsoe.eu,false,
2023-04-23 23:00:00,Germany,Germany,DE,267.03,329.84,70.24,66.37,entsoe.eu,false,
2023-04-24 00:00:00,Germany,Germany,DE,261.79,323.69,70.86,67.04,entsoe.eu,false,
2023-04-24 01:00:00,Germany,Germany,DE,252.69,313.13,71.73,67.51,entsoe.eu,false,
2023-04-24 02:00:00,Germany,Germany,DE,257.79,318.31,71.07,66.44,entsoe.eu,false,
2023-04-24 03:00:00,Germany,Germany,DE,281.23,342.24,68.74,64.77,entsoe.eu,false,
2023-04-24 04:00:00,Germany,Germany,DE,303.13,362.74,67.04,63.73,entsoe.eu,false,
2023-04-24 05:00:00,Germany,Germany,DE,298.97,356.47,68.66,66.23,entsoe.eu,false,
2023-04-24 06:00:00,Germany,Germany,DE,285.2,339.97,71.77,70.74,entsoe.eu,false,
2023-04-24 07:00:00,Germany,Germany,DE,250.14,304.48,74.08,73.47,entsoe.eu,false,
2023-04-24 08:00:00,Germany,Germany,DE,232.9,286.18,75.87,75.6,entsoe.eu,false,
2023-04-24 09:00:00,Germany,Germany,DE,221.21,273.91,76.67,76.38,entsoe.eu,false,
2023-04-24 10:00:00,Germany,Germany,DE,212.5,264.27,77.49,77.21,entsoe.eu,false,
2023-04-24 11:00:00,Germany,Germany,DE,205.12,256.26,78.24,77.97,entsoe.eu,false,
2023-04-24 12:00:00,Germany,Germany,DE,203.01,253.83,78.52,78.23,entsoe.eu,false,
2023-04-24 13:00:00,Germany,Germany,DE,211.41,262.37,77.6,77.32,entsoe.eu,false,
2023-04-24 14:00:00,Germany,Germany,DE,215.94,267.21,77.04,76.64,entsoe.eu,false,
2023-04-24 15:00:00,Germany,Germany,DE,246.53,299.65,73.72,73.27,entsoe.eu,false,
2023-04-24 16:00:00,Germany,Germany,DE,285.85,341.88,69.08,68.62,entsoe.eu,false,
2023-04-24 17:00:00,Germany,Germany,DE,331.07,387.14,66.61,66.46,entsoe.eu,false,
2023-04-24 18:00:00,Germany,Germany,DE,349.35,406.98,64.76,64.55,entsoe.eu,false,
2023-04-24 19:00:00,Germany,Germany,DE,349.72,410.26,62.83,62.15,entsoe.eu,false,
2023-04-24 20:00:00,Germany,Germany,DE,352.21,414.05,62.2,61.41,entsoe.eu,false,
2023-04-24 21:00:00,Germany,Germany,DE,332.37,394.26,63.65,62.81,entsoe.eu,false,
2023-04-24 22:00:00,Germany,Germany,DE,324.82,387.77,63.54,62.41,entsoe.eu,false,
2023-04-24 23:00:00,Germany,Germany,DE,323.86,386.87,63.65,62.4,entsoe.eu,false,
2023-04-25 00:00:00,Germany,Germany,DE,316.69,379.63,63.93,62.39,entsoe.eu,false,
2023-04-25 01:00:00,Germany,Germany,DE,334.13,398.59,61.96,60.33,entsoe.eu,false,
2023-04-25 02:00:00,Germany,Germany,DE,356.43,421.94,59.9,57.88,entsoe.eu,false,
2023-04-25 03:00:00,Germany,Germany,DE,372.4,439.48,58.06,56.39,entsoe.eu,false,
2023-04-25 04:00:00,Germany,Germany,DE,376.12,442.09,58.19,55.78,entsoe.eu,false,
2023-04-25 05:00:00,Germany,Germany,DE,377.19,440.06,60.86,59.51,entsoe.eu,false,
2023-04-25 06:00:00,Germany,Germany,DE,360.97,421.4,63.51,62.53,entsoe.eu,false,
2023-04-25 07:00:00,Germany,Germany,DE,345.65,407.38,63.75,63.02,entsoe.eu,false,
2023-04-25 08:00:00,Germany,Germany,DE,302.87,364.46,66.34,65.93,entsoe.eu,false,
2023-04-25 09:00:00,Germany,Germany,DE,291.89,352.56,67.69,67.28,entsoe.eu,false,
2023-04-25 10:00:00,Germany,Germany,DE,277.87,337.45,69.22,68.79,entsoe.eu,false,
2023-04-25 11:00:00,Germany,Germany,DE,262.53,321.2,70.65,70.01,entsoe.eu,false,
2023-04-25 12:00:00,Germany,Germany,DE,264.71,322.78,70.58,69.94,entsoe.eu,false,
2023-04-25 13:00:00,Germany,Germany,DE,272.27,330.11,69.94,69.28,entsoe.eu,false,
2023-04-25 14:00:00,Germany,Germany,DE,286.16,345.01,68.5,67.69,entsoe.eu,false,
2023-04-25 15:00:00,Germany,Germany,DE,326.53,387.85,64.35,63.83,entsoe.eu,false,
2023-04-25 16:00:00,Germany,Germany,DE,375.51,439.62,59.67,59.37,entsoe.eu,false,
2023-04-25 17:00:00,Germany,Germany,DE,416.47,481.69,56.83,56.13,entsoe.eu,false,
2023-04-25 18:00:00,Germany,Germany,DE,446.52,512.85,54.56,54.03,entsoe.eu,false,
2023-04-25 19:00:00,Germany,Germany,DE,445.85,514.46,52.67,51.9,entsoe.eu,false,
2023-04-25 20:00:00,Germany,Germany,DE,443.74,514.23,51.46,50.48,entsoe.eu,false,
2023-04-25 21:00:00,Germany,Germany,DE,424.64,494.74,53.23,52.23,entsoe.eu,false,
2023-04-25 22:00:00,Germany,Germany,DE,407.95,477.05,54.98,53.74,entsoe.eu,false,
2023-04-25 23:00:00,Germany,Germany,DE,385.11,452.51,57.27,55.89,entsoe.eu,false,
2023-04-26 00:00:00,Germany,Germany,DE,378.9,446.29,57.69,56.24,entsoe.eu,false,
2023-04-26 01:00:00,Germany,Germany,DE,377.28,444.64,57.95,56.59,entsoe.eu,false,
2023-04-26 02:00:00,Germany,Germany,DE,373.92,441.0,58.13,56.44,entsoe.eu,false,
2023-04-26 03:00:00,Germany,Germany,DE,385.15,452.45,56.95,55.12,entsoe.eu,false,
2023-04-26 04:00:00,Germany,Germany,DE,402.19,468.81,56.64,55.01,entsoe.eu,false,
2023-04-26 05:00:00,Germany,Germany,DE,406.65,470.19,59.46,58.55,entsoe.eu,false,
2023-04-26 06:00:00,Germany,Germany,DE,379.41,443.92,60.94,59.86,entsoe.eu,false,
2023-04-26 07:00:00,Germany,Germany,DE,327.76,391.94,64.58,63.4,entsoe.eu,false,
2023-04-26 08:00:00,Germany,Germany,DE,304.7,367.68,66.77,66.06,entsoe.eu,false,
2023-04-26 09:00:00,Germany,Germany,DE,309.69,372.77,66.36,65.68,entsoe.eu,false,
2023-04-26 10:00:00,Germany,Germany,DE,303.99,366.96,66.97,66.5,entsoe.eu,false,
2023-04-26 11:00:00,Germany,Germany,DE,288.96,350.5,68.64,68.31,entsoe.eu,false,
2023-04-26 12:00:00,Germany,Germany,DE,278.98,340.84,69.47,69.12,entsoe.eu,false,
2023-04-26 13:00:00,Germany,Germany,DE,276.81,339.22,69.59,69.45,entsoe.eu,false,
2023-04-26 14:00:00,Germany,Germany,DE,302.14,366.59,66.57,66.27,entsoe.eu,false,
2023-04-26 15:00:00,Germany,Germany,DE,365.83,433.38,60.04,59.53,entsoe.eu,false,
2023-04-26 16:00:00,Germany,Germany,DE,434.87,505.86,53.19,51.87,entsoe.eu,false,
2023-04-26 17:00:00,Germany,Germany,DE,476.38,547.58,50.44,48.51,entsoe.eu,false,
2023-04-26 18:00:00,Germany,Germany,DE,485.23,556.48,49.6,46.61,entsoe.eu,false,
2023-04-26 19:00:00,Germany,Germany,DE,502.46,574.61,48.3,46.49,entsoe.eu,false,
2023-04-26 20:00:00,Germany,Germany,DE,508.4,584.77,45.48,43.71,entsoe.eu,false,
2023-04-26 21:00:00,Germany,Germany,DE,504.51,584.28,43.67,41.38,entsoe.eu,false,
2023-04-26 22:00:00,Germany,Germany,DE,488.21,566.15,46.12,43.54,entsoe.eu,false,
2023-04-26 23:00:00,Germany,Germany,DE,480.97,559.63,46.27,43.43,entsoe.eu,false,
2023-04-27 00:00:00,Germany,Germany,DE,463.21,540.19,48.16,44.61,entsoe.eu,false,
2023-04-27 01:00:00,Germany,Germany,DE,453.47,529.45,49.0,44.3,entsoe.eu,false,
2023-04-27 02:00:00,Germany,Germany,DE,456.53,532.89,48.36,43.19,entsoe.eu,false,
2023-04-27 03:00:00,Germany,Germany,DE,464.87,541.73,46.88,41.33,entsoe.eu,false,
2023-04-27 04:00:00,Germany,Germany,DE,470.16,544.72,47.8,42.29,entsoe.eu,false,
2023-04-27 05:00:00,Germany,Germany,DE,460.62,533.77,49.75,45.43,entsoe.eu,false,
2023-04-27 06:00:00,Germany,Germany,DE,422.89,494.34,53.78,51.74,entsoe.eu,false,
2023-04-27 07:00:00,Germany,Germany,DE,358.22,429.65,59.01,58.62,entsoe.eu,false,
2023-04-27 08:00:00,Germany,Germany,DE,286.09,354.31,66.18,66.03,entsoe.eu,false,
2023-04-27 09:00:00,Germany,Germany,DE,256.01,322.66,69.69,69.67,entsoe.eu,false,
2023-04-27 10:00:00,Germany,Germany,DE,247.57,314.35,70.4,70.4,entsoe.eu,false,
2023-04-27 11:00:00,Germany,Germany,DE,238.79,304.81,71.52,71.52,entsoe.eu,false,
2023-04-27 12:00:00,Germany,Germany,DE,242.06,307.83,71.55,71.45,entsoe.eu,false,
2023-04-27 13:00:00,Germany,Germany,DE,257.92,324.79,70.19,69.68,entsoe.eu,false,
2023-04-27 14:00:00,Germany,Germany,DE,293.01,362.64,66.12,64.67,entsoe.eu,false,
2023-04-27 15:00:00,Germany,Germany,DE,362.35,436.79,58.02,54.96,entsoe.eu,false,
2023-04-27 16:00:00,Germany,Germany,DE,436.97,515.58,50.6,46.55,entsoe.eu,false,
2023-04-27 17:00:00,Germany,Germany,DE,473.79,550.91,48.86,42.89,entsoe.eu,false,
2023-04-27 18:00:00,Germany,Germany,DE,488.32,565.42,48.11,41.48,entsoe.eu,false,
2023-04-27 19:00:00,Germany,Germany,DE,493.88,573.8,46.25,40.9,entsoe.eu,false,
2023-04-27 20:00:00,Germany,Germany,DE,483.72,567.1,45.06,40.04,entsoe.eu,false,
2023-04-27 21:00:00,Germany,Germany,DE,456.01,538.48,47.74,42.38,entsoe.eu,false,
2023-04-27 22:00:00,Germany,Germany,DE,444.27,525.66,49.78,45.19,entsoe.eu,false,
2023-04-27 23:00:00,Germany,Germany,DE,428.5,507.96,51.97,47.57,entsoe.eu,false,
2023-04-28 00:00:00,Germany,Germany,DE,414.54,492.35,53.46,48.8,entsoe.eu,false,
2023-04-28 01:00:00,Germany,Germany,DE,405.99,482.1,54.72,49.03,entsoe.eu,false,
2023-04-28 02:00:00,Germany,Germany,DE,400.69,475.29,55.04,48.89,entsoe.eu,false,
2023-04-28 03:00:00,Germany,Germany,DE,411.43,485.92,53.82,49.24,entsoe.eu,false,
2023-04-28 04:00:00,Germany,Germany,DE,398.38,468.92,55.73,50.49,entsoe.eu,false,
2023-04-28 05:00:00,Germany,Germany,DE,388.11,453.81,59.62,54.95,entsoe.eu,false,
2023-04-28 06:00:00,Germany,Germany,DE,394.36,459.82,60.29,56.97,entsoe.eu,false,
2023-04-28 07:00:00,Germany,Germany,DE,366.76,433.4,61.62,58.39,entsoe.eu,false,
2023-04-28 08:00:00,Germany,Germany,DE,342.77,409.94,62.65,59.54,entsoe.eu,false,
2023-04-28 09:00:00,Germany,Germany,DE,329.46,397.29,63.28,60.29,entsoe.eu,false,
2023-04-28 10:00:00,Germany,Germany,DE,327.62,396.27,62.95,60.11,entsoe.eu,false,
2023-04-28 11:00:00,Germany,Germany,DE,325.54,393.82,63.4,60.3,entsoe.eu,false,
2023-04-28 12:00:00,Germany,Germany,DE,323.84,391.72,63.95,59.99,entsoe.eu,false,
2023-04-28 13:00:00,Germany,Germany,DE,340.66,409.74,61.87,57.49,entsoe.eu,false,
2023-04-28 14:00:00,Germany,Germany,DE,353.51,423.47,60.26,55.01,entsoe.eu,false,
2023-04-28 15:00:00,Germany,Germany,DE,366.8,436.4,59.28,53.54,entsoe.eu,false,
2023-04-28 16:00:00,Germany,Germany,DE,383.43,451.68,58.97,53.51,entsoe.eu,false,
2023-04-28 17:00:00,Germany,Germany,DE,396.53,464.18,58.75,53.57,entsoe.eu,false,
2023-04-28 18:00:00,Germany,Germany,DE,400.3,469.39,57.65,52.69,entsoe.eu,false,
2023-04-28 19:00:00,Germany,Germany,DE,406.24,478.04,56.09,53.17,entsoe.eu,false,
2023-04-28 20:00:00,Germany,Germany,DE,415.74,490.18,54.63,52.9,entsoe.eu,false,
2023-04-28 21:00:00,Germany,Germany,DE,432.68,509.27,53.36,52.19,entsoe.eu,false,
2023-04-28 22:00:00,Germany,Germany,DE,434.96,512.59,52.52,50.37,entsoe.eu,false,
2023-04-28 23:00:00,Germany,Germany,DE,432.82,509.5,53.43,50.81,entsoe.eu,false,
2023-04-29 00:00:00,Germany,Germany,DE,430.4,506.84,53.89,51.06,entsoe.eu,false,
2023-04-29 01:00:00,Germany,Germany,DE,419.82,495.84,54.95,50.93,entsoe.eu,false,
2023-04-29 02:00:00,Germany,Germany,DE,420.73,497.47,54.66,49.64,entsoe.eu,false,
2023-04-29 03:00:00,Germany,Germany,DE,418.46,494.55,54.87,49.88,entsoe.eu,false,
2023-04-29 04:00:00,Germany,Germany,DE,406.25,481.29,56.04,50.59,entsoe.eu,false,
2023-04-29 05:00:00,Germany,Germany,DE,386.29,459.48,58.11,52.86,entsoe.eu,false,
