Time,TZ1_OFFICEL::Des Heat Load [W],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],TZ1_OFFICEL::Des Heat Mass Flow [kg/s],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],TZ1_OFFICEL::Des Latent Heat Load [W],TZ1_OFFICEL::Des Latent Cool Load [W],TZ1_OFFICEL::Des Latent Heat Mass Flow [kg/s],TZ1_OFFICEL::Des Latent Cool Mass Flow [kg/s],TZ1_OFFICEL::Des Heat Load No DOAS [W],TZ1_OFFICEL::Des Sens Cool Load No DOAS [W],TZ1_OFFICEL::Des Latent Heat Load No DOAS [W],TZ1_OFFICEL::Des Latent Cool Load No DOAS [W],TZ1_OFFICEL::Heating Zone Temperature [C],TZ1_OFFICEL::Heating Zone Relative Humidity [%],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],TZ2_OFFICES::Des Heat Load [W],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ2_OFFICES::Des Heat Mass Flow [kg/s],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ2_OFFICES::Des Latent Heat Load [W],TZ2_OFFICES::Des Latent Cool Load [W],TZ2_OFFICES::Des Latent Heat Mass Flow [kg/s],TZ2_OFFICES::Des Latent Cool Mass Flow [kg/s],TZ2_OFFICES::Des Heat Load No DOAS [W],TZ2_OFFICES::Des Sens Cool Load No DOAS [W],TZ2_OFFICES::Des Latent Heat Load No DOAS [W],TZ2_OFFICES::Des Latent Cool Load No DOAS [W],TZ2_OFFICES::Heating Zone Temperature [C],TZ2_OFFICES::Heating Zone Relative Humidity [%],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ3_CONFERENCE::Des Heat Load [W],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ3_CONFERENCE::Des Heat Mass Flow [kg/s],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ3_CONFERENCE::Des Latent Heat Load [W],TZ3_CONFERENCE::Des Latent Cool Load [W],TZ3_CONFERENCE::Des Latent Heat Mass Flow [kg/s],TZ3_CONFERENCE::Des Latent Cool Mass Flow [kg/s],TZ3_CONFERENCE::Des Heat Load No DOAS [W],TZ3_CONFERENCE::Des Sens Cool Load No DOAS [W],TZ3_CONFERENCE::Des Latent Heat Load No DOAS [W],TZ3_CONFERENCE::Des Latent Cool Load No DOAS [W],TZ3_CONFERENCE::Heating Zone Temperature [C],TZ3_CONFERENCE::Heating Zone Relative Humidity [%],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ4_KITCHEN::Des Heat Load [W],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ4_KITCHEN::Des Heat Mass Flow [kg/s],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ4_KITCHEN::Des Latent Heat Load [W],TZ4_KITCHEN::Des Latent Cool Load [W],TZ4_KITCHEN::Des Latent Heat Mass Flow [kg/s],TZ4_KITCHEN::Des Latent Cool Mass Flow [kg/s],TZ4_KITCHEN::Des Heat Load No DOAS [W],TZ4_KITCHEN::Des Sens Cool Load No DOAS [W],TZ4_KITCHEN::Des Latent Heat Load No DOAS [W],TZ4_KITCHEN::Des Latent Cool Load No DOAS [W],TZ4_KITCHEN::Heating Zone Temperature [C],TZ4_KITCHEN::Heating Zone Relative Humidity [%],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ5_OFFICEM::Des Heat Load [W],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],TZ5_OFFICEM::Des Heat Mass Flow [kg/s],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],TZ5_OFFICEM::Des Latent Heat Load [W],TZ5_OFFICEM::Des Latent Cool Load [W],TZ5_OFFICEM::Des Latent Heat Mass Flow [kg/s],TZ5_OFFICEM::Des Latent Cool Mass Flow [kg/s],TZ5_OFFICEM::Des Heat Load No DOAS [W],TZ5_OFFICEM::Des Sens Cool Load No DOAS [W],TZ5_OFFICEM::Des Latent Heat Load No DOAS [W],TZ5_OFFICEM::Des Latent Cool Load No DOAS [W],TZ5_OFFICEM::Heating Zone Temperature [C],TZ5_OFFICEM::Heating Zone Relative Humidity [%],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],TZ6_BREAKROOM::Des Heat Load [W],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ6_BREAKROOM::Des Heat Mass Flow [kg/s],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ6_BREAKROOM::Des Latent Heat Load [W],TZ6_BREAKROOM::Des Latent Cool Load [W],TZ6_BREAKROOM::Des Latent Heat Mass Flow [kg/s],TZ6_BREAKROOM::Des Latent Cool Mass Flow [kg/s],TZ6_BREAKROOM::Des Heat Load No DOAS [W],TZ6_BREAKROOM::Des Sens Cool Load No DOAS [W],TZ6_BREAKROOM::Des Latent Heat Load No DOAS [W],TZ6_BREAKROOM::Des Latent Cool Load No DOAS [W],TZ6_BREAKROOM::Heating Zone Temperature [C],TZ6_BREAKROOM::Heating Zone Relative Humidity [%],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
12:00:00,0.000000E+00,1.827692E+04,0.000000E+00,1.628093E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499895E+01,4.321491E+01,0.000000E+00,1.783567E+04,0.000000E+00,1.588728E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499936E+01,4.306639E+01,0.000000E+00,9.175675E+03,0.000000E+00,8.173318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499935E+01,4.311220E+01,0.000000E+00,4.487467E+03,0.000000E+00,3.997163E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499959E+01,4.310356E+01,0.000000E+00,1.788558E+04,0.000000E+00,1.593215E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499908E+01,4.314326E+01,0.000000E+00,4.860391E+03,0.000000E+00,4.329502E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499919E+01,4.314760E+01
12:30:00,0.000000E+00,1.833973E+04,0.000000E+00,1.633686E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499896E+01,4.321418E+01,0.000000E+00,1.784588E+04,0.000000E+00,1.589633E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499939E+01,4.306628E+01,0.000000E+00,9.190674E+03,0.000000E+00,8.186665E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499937E+01,4.311201E+01,0.000000E+00,4.493305E+03,0.000000E+00,4.002360E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499960E+01,4.310345E+01,0.000000E+00,1.793877E+04,0.000000E+00,1.597949E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499910E+01,4.314284E+01,0.000000E+00,4.874247E+03,0.000000E+00,4.341837E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499920E+01,4.314722E+01
13:00:00,0.000000E+00,1.840593E+04,0.000000E+00,1.639581E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499898E+01,4.321343E+01,0.000000E+00,1.785630E+04,0.000000E+00,1.590556E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499942E+01,4.306618E+01,0.000000E+00,9.205920E+03,0.000000E+00,8.200235E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499938E+01,4.311184E+01,0.000000E+00,4.500269E+03,0.000000E+00,4.008562E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499960E+01,4.310333E+01,0.000000E+00,1.799242E+04,0.000000E+00,1.602725E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499912E+01,4.314244E+01,0.000000E+00,4.888265E+03,0.000000E+00,4.354319E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499921E+01,4.314685E+01
13:30:00,0.000000E+00,1.847646E+04,0.000000E+00,1.645861E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499899E+01,4.321268E+01,0.000000E+00,1.786682E+04,0.000000E+00,1.591490E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499945E+01,4.306610E+01,0.000000E+00,9.221244E+03,0.000000E+00,8.213878E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499939E+01,4.311168E+01,0.000000E+00,4.508180E+03,0.000000E+00,4.015607E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499960E+01,4.310320E+01,0.000000E+00,1.804456E+04,0.000000E+00,1.607367E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499913E+01,4.314205E+01,0.000000E+00,4.901940E+03,0.000000E+00,4.366498E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499922E+01,4.314650E+01
14:00:00,0.000000E+00,1.855165E+04,0.000000E+00,1.652558E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499900E+01,4.321192E+01,0.000000E+00,1.787735E+04,0.000000E+00,1.592425E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499947E+01,4.306603E+01,0.000000E+00,9.236503E+03,0.000000E+00,8.227463E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499939E+01,4.311153E+01,0.000000E+00,4.516866E+03,0.000000E+00,4.023343E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499960E+01,4.310307E+01,0.000000E+00,1.809361E+04,0.000000E+00,1.611735E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499914E+01,4.314171E+01,0.000000E+00,4.914868E+03,0.000000E+00,4.378010E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499923E+01,4.314618E+01
14:30:00,0.000000E+00,1.862721E+04,0.000000E+00,1.659287E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499901E+01,4.321116E+01,0.000000E+00,1.788735E+04,0.000000E+00,1.593312E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499949E+01,4.306596E+01,0.000000E+00,9.250842E+03,0.000000E+00,8.240233E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499940E+01,4.311139E+01,0.000000E+00,4.526104E+03,0.000000E+00,4.031572E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310294E+01,0.000000E+00,1.813768E+04,0.000000E+00,1.615660E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499915E+01,4.314140E+01,0.000000E+00,4.926676E+03,0.000000E+00,4.388527E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499923E+01,4.314589E+01
15:00:00,0.000000E+00,1.869920E+04,0.000000E+00,1.665699E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499901E+01,4.321047E+01,0.000000E+00,1.789654E+04,0.000000E+00,1.594129E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499950E+01,4.306591E+01,0.000000E+00,9.263880E+03,0.000000E+00,8.251843E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499940E+01,4.311129E+01,0.000000E+00,4.535683E+03,0.000000E+00,4.040104E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310282E+01,0.000000E+00,1.817574E+04,0.000000E+00,1.619049E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499915E+01,4.314117E+01,0.000000E+00,4.937193E+03,0.000000E+00,4.397894E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499923E+01,4.314565E+01
15:30:00,0.000000E+00,1.876433E+04,0.000000E+00,1.671499E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499902E+01,4.320985E+01,0.000000E+00,1.790480E+04,0.000000E+00,1.594862E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499951E+01,4.306587E+01,0.000000E+00,9.275415E+03,0.000000E+00,8.262115E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499940E+01,4.311120E+01,0.000000E+00,4.545353E+03,0.000000E+00,4.048717E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310270E+01,0.000000E+00,1.820687E+04,0.000000E+00,1.621821E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499916E+01,4.314098E+01,0.000000E+00,4.946334E+03,0.000000E+00,4.406035E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499924E+01,4.314545E+01
16:00:00,0.000000E+00,1.882047E+04,0.000000E+00,1.676499E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499903E+01,4.320938E+01,0.000000E+00,1.791176E+04,0.000000E+00,1.595481E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499952E+01,4.306584E+01,0.000000E+00,9.284937E+03,0.000000E+00,8.270595E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311114E+01,0.000000E+00,4.554878E+03,0.000000E+00,4.057201E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310260E+01,0.000000E+00,1.823068E+04,0.000000E+00,1.623941E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499916E+01,4.314087E+01,0.000000E+00,4.954110E+03,0.000000E+00,4.412960E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499924E+01,4.314531E+01
16:30:00,0.000000E+00,1.886775E+04,0.000000E+00,1.680710E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499903E+01,4.320901E+01,0.000000E+00,1.791745E+04,0.000000E+00,1.595986E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499953E+01,4.306582E+01,0.000000E+00,9.292530E+03,0.000000E+00,8.277357E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311110E+01,0.000000E+00,4.564089E+03,0.000000E+00,4.065406E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310251E+01,0.000000E+00,1.824811E+04,0.000000E+00,1.625493E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499916E+01,4.314082E+01,0.000000E+00,4.960669E+03,0.000000E+00,4.418802E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499924E+01,4.314520E+01
17:00:00,0.000000E+00,1.890538E+04,0.000000E+00,1.684061E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320875E+01,0.000000E+00,1.792171E+04,0.000000E+00,1.596364E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499954E+01,4.306581E+01,0.000000E+00,9.298002E+03,0.000000E+00,8.282230E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311109E+01,0.000000E+00,4.572769E+03,0.000000E+00,4.073137E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310243E+01,0.000000E+00,1.825950E+04,0.000000E+00,1.626508E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314081E+01,0.000000E+00,4.966026E+03,0.000000E+00,4.423573E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499924E+01,4.314513E+01
17:30:00,0.000000E+00,1.893226E+04,0.000000E+00,1.686455E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320858E+01,0.000000E+00,1.792444E+04,0.000000E+00,1.596606E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499955E+01,4.306580E+01,0.000000E+00,9.301189E+03,0.000000E+00,8.285068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311109E+01,0.000000E+00,4.580709E+03,0.000000E+00,4.080210E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310236E+01,0.000000E+00,1.826510E+04,0.000000E+00,1.627006E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314083E+01,0.000000E+00,4.970182E+03,0.000000E+00,4.427274E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499924E+01,4.314508E+01
18:00:00,0.000000E+00,1.894946E+04,0.000000E+00,1.687986E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320854E+01,0.000000E+00,1.792650E+04,0.000000E+00,1.596789E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499955E+01,4.306579E+01,0.000000E+00,9.303451E+03,0.000000E+00,8.287082E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311111E+01,0.000000E+00,4.587834E+03,0.000000E+00,4.086556E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310230E+01,0.000000E+00,1.826620E+04,0.000000E+00,1.627104E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314090E+01,0.000000E+00,4.973129E+03,0.000000E+00,4.429899E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314508E+01
